codigo_municipio;nome_municipio;ec_por_1000_trabalhadores
2805000;Pedra Mole;3,27
2409605;Pedra Preta;0
5106372;Pedra Preta;9,88
3148806;Pedra do Anta;0
3148905;Pedra do Indaiá;1,24
3149101;Pedralva;11,97
3536901;Pedranópolis;0
4314175;Pedras Altas;0
4212403;Pedras Grandes;0,99
2511202;Pedras de Fogo;5,93
3149150;Pedras de Maria da Cruz;22,97
3537008;Pedregulho;17,56
3537107;Pedreira;20,22
2108207;Pedreiras;54,3
2805109;Pedrinhas;0
3537156;Pedrinhas Paulista;1,3
3149200;Pedrinópolis;0
1716505;Pedro Afonso;23,17
2924207;Pedro Alexandre;5,21
2409704;Pedro Avelino;2,12
3204054;Pedro Canário;9,55
5006408;Pedro Gomes;11,24
2207900;Pedro II;36,4
2207934;Pedro Laurentino;0
3149309;Pedro Leopoldo;13,58
4314209;Pedro Osório;16
2512721;Pedro Régis;0
3149408;Pedro Teixeira;0
2409803;Pedro Velho;25,69
3537206;Pedro de Toledo;1,76
2108256;Pedro do Rosário;0
2924108;Pedrão;0
1716604;Peixe;13,67
1505601;Peixe-Boi;0
5106422;Peixoto de Azevedo;55,8
4314308;Pejuçara;4,85
4314407;Pelotas;33,02
2310605;Penaforte;3,01
2108306;Penalva;11,98
2409902;Pendências;3,63
2706703;Penedo;44,45
4212502;Penha;188,98
2310704;Pentecoste;7,14
3537305;Penápolis;15,89
3149507;Pequeri;2,53
3149606;Pequi;0
1716653;Pequizeiro;0
3149705;Perdigão;6,22
3149804;Perdizes;5,46
3149903;Perdões;26,79
3537404;Pereira Barreto;13,38
3537503;Pereiras;5,27
2310803;Pereiro;718,77
2108405;Peri Mirim;0
3149952;Periquito;1,76
4212601;Peritiba;2,31
2108454;Peritoró;1,99
4118857;Perobal;44,26
5216452;Perolândia;0,52
3537602;Peruíbe;23,76
3150000;Pescador;0
4212650;Pescaria Brava;13,84
2610905;Pesqueira;16,04
2611101;Petrolina;17,95
5216809;Petrolina de Goiás;22,24
2611002;Petrolândia;5,64
4212700;Petrolândia;38,58
3303906;Petrópolis;32,49
3148608;Peçanha;8,43
3537701;Piacatu;12,18
2511301;Piancó;36,23
2924306;Piatã;5,94
3150109;Piau;6,62
2706802;Piaçabuçu;10,96
4314423;Picada Café;2,34
2208007;Picos;34,96
2511400;Picuí;22,62
3537800;Piedade;7,81
3150158;Piedade de Caratinga;8,06
3150208;Piedade de Ponte Nova;104,84
3150307;Piedade do Rio Grande;2,63
3150406;Piedade dos Gerais;3,78
2511509;Pilar;1,39
2706901;Pilar;5,33
5216908;Pilar de Goiás;2,26
3537909;Pilar do Sul;16,96
2924405;Pilão Arcado;9,7
2410009;Pilões;0
2511608;Pilões;4,89
2511707;Pilõezinhos;9,9
3150505;Pimenta;4,9
1100189;Pimenta Bueno;23,36
2208106;Pimenteiras;0
1101468;Pimenteiras do Oeste;0
3538006;Pindamonhangaba;18
2108504;Pindaré-Mirim;2,47
2924504;Pindaí;4,03
2707008;Pindoba;0
2924603;Pindobaçu;4,14
3538105;Pindorama;6,85
1717008;Pindorama do Tocantins;0
2310852;Pindoretama;17,88
3150539;Pingo-d'Água;93,93
4119152;Pinhais;48,39
4314456;Pinhal;3,77
4314472;Pinhal Grande;0
4314464;Pinhal da Serra;9,84
4119251;Pinhal de São Bento;7,78
3538204;Pinhalzinho;8,01
4212908;Pinhalzinho;21,42
4119202;Pinhalão;7,13
3303955;Pinheiral;14,24
4314498;Pinheirinho do Vale;13,22
2108603;Pinheiro;32,56
4314506;Pinheiro Machado;4,84
4213005;Pinheiro Preto;2,18
3204104;Pinheiros;7,12
2805208;Pinhão;26,55
4119301;Pinhão;11,24
2924652;Pintadas;17,28
4314548;Pinto Bandeira;1,89
3150570;Pintópolis;8,82
2208205;Pio IX;5,56
2108702;Pio XII;19,66
3538303;Piquerobi;9,85
2310902;Piquet Carneiro;7,33
3538501;Piquete;8,73
3538600;Piracaia;6,48
5217104;Piracanjuba;12,49
3150604;Piracema;3
3538709;Piracicaba;16,19
2208304;Piracuruca;23,35
3538808;Piraju;14,34
3150703;Pirajuba;1,84
3538907;Pirajuí;4,58
2805307;Pirambu;57,12
3150802;Piranga;6,11
3539004;Pirangi;6,6
3151008;Piranguinho;46,49
3150901;Piranguçu;0
2707107;Piranhas;11,42
5217203;Piranhas;4,93
2108801;Pirapemas;0
3151107;Pirapetinga;12,63
3151206;Pirapora;17,22
3539103;Pirapora do Bom Jesus;2,55
3539202;Pirapozinho;38,09
4314555;Pirapó;3,23
4119509;Piraquara;14,97
1717206;Piraquê;11,65
3539301;Pirassununga;15,8
4314605;Piratini;9,28
3539400;Piratininga;11,2
4213104;Piratuba;33,23
3304003;Piraí;7,54
2924678;Piraí do Norte;4,1
4119400;Piraí do Sul;7,27
3151305;Piraúba;7,3
5217302;Pirenópolis;22,04
2310951;Pires Ferreira;0,59
5217401;Pires do Rio;9,21
2208403;Piripiri;17,92
2924702;Piripá;0
2924801;Piritiba;14,33
2511806;Pirpirituba;12,3
4119608;Pitanga;21,38
3539509;Pitangueiras;8,65
4119657;Pitangueiras;31,6
3151404;Pitangui;20,55
2511905;Pitimbu;4,17
1717503;Pium;0,61
3151503;Piumhi;18,96
1505635;Piçarra;11,9
4119103;Piên;20,56
3204203;Piúma;16,95
1505650;Placas;31,36
5217609;Planaltina;20,73
4119707;Planaltina do Paraná;20,61
2924900;Planaltino;1,78
2925006;Planalto;7,16
3539608;Planalto;0,64
4119806;Planalto;47,93
4314704;Planalto;30,61
4213153;Planalto Alegre;12,5
5106455;Planalto da Serra;0
3151602;Planura;5,11
3539707;Platina;0
1200385;Plácido de Castro;5,16
2512002;Pocinhos;0
5106505;Poconé;4,2
3151909;Pocrane;5,72
2925204;Pojuca;24,52
3539905;Poloni;1,73
2512101;Pombal;25,54
2611309;Pombos;9,03
4213203;Pomerode;29,33
3540002;Pompéia;13,94
3152006;Pompéu;7,59
3540101;Pongaí;16,54
4119905;Ponta Grossa;23,25
5006606;Ponta Porã;32,27
1505700;Ponta de Pedras;2,91
3540200;Pontal;3,57
5106653;Pontal do Araguaia;10,53
4119954;Pontal do Paraná;28,34
5217708;Pontalina;10,39
3540259;Pontalinda;10,35
4213302;Ponte Alta;0,92
1717800;Ponte Alta do Bom Jesus;24,48
4213351;Ponte Alta do Norte;4,71
1717909;Ponte Alta do Tocantins;1,38
5106703;Ponte Branca;4,65
3152105;Ponte Nova;20,26
4314787;Ponte Preta;3,92
4213401;Ponte Serrada;16,28
3540309;Pontes Gestal;1,67
5106752;Pontes e Lacerda;29,71
3204252;Ponto Belo;27,31
3152131;Ponto Chique;4,46
2925253;Ponto Novo;38,97
3152170;Ponto dos Volantes;11,51
4314779;Pontão;5,47
3540408;Populina;15,2
2311009;Poranga;0,84
3540507;Porangaba;29,74
5218003;Porangatu;20,02
3304102;Porciúncula;22,27
4120002;Porecatu;12,43
2410207;Portalegre;1,28
2311108;Porteiras;6,31
3152204;Porteirinha;13,17
5218052;Porteirão;11,48
1505809;Portel;1,78
5218102;Portelândia;0
2208502;Porto;38,92
1200807;Porto Acre;1,2
4314902;Porto Alegre;53,15
5106778;Porto Alegre do Norte;4,2
2208551;Porto Alegre do Piauí;0
1718006;Porto Alegre do Tocantins;3,86
4120101;Porto Amazonas;65,56
4120150;Porto Barreiro;0
4213500;Porto Belo;19,62
2707305;Porto Calvo;4,77
5106828;Porto Esperidião;13,06
5106851;Porto Estrela;0
3540606;Porto Feliz;20,15
3540705;Porto Ferreira;35,45
3152303;Porto Firme;24,18
2109007;Porto Franco;8,46
1600535;Porto Grande;0,26
4315008;Porto Lucena;35,06
4315057;Porto Mauá;3,04
5006903;Porto Murtinho;9,35
1718204;Porto Nacional;13,41
3304110;Porto Real;8,17
2707503;Porto Real do Colégio;6,75
4120200;Porto Rico;49,18
2109056;Porto Rico do Maranhão;24,73
2925303;Porto Seguro;17,7
4213609;Porto União;19,59
1100205;Porto Velho;23,5
4315073;Porto Vera Cruz;0
4120309;Porto Vitória;0
1200393;Porto Walter;1,16
4315107;Porto Xavier;14,51
2805604;Porto da Folha;5,31
1505908;Porto de Moz;8,38
2707404;Porto de Pedras;1,43
2410256;Porto do Mangue;5,08
5106802;Porto dos Gaúchos;5,14
4314803;Portão;13,89
5218300;Posse;28,52
2311207;Potengi;46,51
3540754;Potim;8,73
2925402;Potiraguá;3,5
3540804;Potirendaba;6,4
2311231;Potiretama;0
3152402;Poté;28,64
3152501;Pouso Alegre;16,43
3152600;Pouso Alto;2,84
4315131;Pouso Novo;0
4213708;Pouso Redondo;5,8
5107008;Poxoréu;9,16
3539806;Poá;27,38
2410108;Poço Branco;6,07
2512036;Poço Dantas;0
3151701;Poço Fundo;20,97
2805406;Poço Redondo;7,04
2805505;Poço Verde;8,92
4314753;Poço das Antas;2,23
2707206;Poço das Trincheiras;0
2512077;Poço de José de Moura;9,89
3151800;Poços de Caldas;28,38
2611200;Poção;4,71
2108900;Poção de Pedras;18,75
2925105;Poções;19,25
3540853;Pracinha;1,92
1600550;Pracuúba;0
2925501;Prado;6,72
4120333;Prado Ferreira;1,06
3152709;Prados;4,9
3540903;Pradópolis;8,03
3541000;Praia Grande;24,9
4213807;Praia Grande;21,24
1718303;Praia Norte;13,02
1506005;Prainha;1,86
4120358;Pranchita;10,12
2512200;Prata;8,62
3152808;Prata;8,75
2208601;Prata do Piauí;0
3153004;Pratinha;4,87
3152907;Pratápolis;8,09
3541059;Pratânia;2,54
3541109;Presidente Alves;2,81
3153103;Presidente Bernardes;0
3541208;Presidente Bernardes;7,53
4213906;Presidente Castello Branco;35,63
4120408;Presidente Castelo Branco;5,13
2109106;Presidente Dutra;31,95
2925600;Presidente Dutra;0
3541307;Presidente Epitácio;13,18
1303536;Presidente Figueiredo;2,42
4214003;Presidente Getúlio;9,46
2109205;Presidente Juscelino;0
3153202;Presidente Juscelino;1,81
2925709;Presidente Jânio Quadros;0,96
1718402;Presidente Kennedy;7,73
3204302;Presidente Kennedy;13,32
3153301;Presidente Kubitschek;0
4315149;Presidente Lucena;1,06
1100254;Presidente Médici;8,94
2109239;Presidente Médici;1,48
4214102;Presidente Nereu;11,44
3153400;Presidente Olegário;9,68
3541406;Presidente Prudente;31,22
2109270;Presidente Sarney;8,13
2925758;Presidente Tancredo Neves;16,53
2109304;Presidente Vargas;2,14
3541505;Presidente Venceslau;19,88
1506104;Primavera;0
2611408;Primavera;1,47
1101476;Primavera de Rondônia;0
5107040;Primavera do Leste;18,28
2109403;Primeira Cruz;0
4120507;Primeiro de Maio;39,22
4214151;Princesa;4,58
2512309;Princesa Isabel;19,68
5218391;Professor Jamil;0
4315156;Progresso;12,93
3541604;Promissão;4,24
2805703;Propriá;29,17
4315172;Protásio Alves;5,25
3153608;Prudente de Morais;0,98
4120606;Prudentópolis;15,4
1718451;Pugmil;1,87
2410405;Pureza;13,79
4315206;Putinga;253,48
2512408;Puxinanã;2,07
2706406;Pão de Açúcar;5,09
2924058;Pé de Serra;13,74
4118907;Pérola;25,32
4119004;Pérola d'Oeste;16,02
3541653;Quadra;9,16
4315305;Quaraí;13,56
3153707;Quartel Geral;3,47
4120655;Quarto Centenário;5,43
4120705;Quatiguá;9,7
1506112;Quatipuru;0
3304128;Quatis;5,09
4120804;Quatro Barras;4,32
4315313;Quatro Irmãos;0
4120853;Quatro Pontes;15,26
3541703;Quatá;9,79
2707602;Quebrangulo;1,51
4120903;Quedas do Iguaçu;25,72
2208650;Queimada Nova;15,38
2512507;Queimadas;18,11
2925808;Queimadas;9,02
3304144;Queimados;35,4
3541802;Queiroz;1,38
3541901;Queluz;14,38
3153806;Queluzito;0
5107065;Querência;15,72
4121000;Querência do Norte;8,6
4315321;Quevedos;6,74
2925907;Quijingue;5,64
4214201;Quilombo;10,67
4121109;Quinta do Sol;11,66
3542008;Quintana;0,58
4315354;Quinze de Novembro;7,91
2611507;Quipapá;8,65
5218508;Quirinópolis;12,89
3304151;Quissamã;19,49
4121208;Quitandinha;6,41
2311264;Quiterianópolis;1,12
2611533;Quixaba;8,37
2925931;Quixabeira;1,84
2512606;Quixabá;0
2311306;Quixadá;16,94
2311355;Quixelô;6,96
2311405;Quixeramobim;9,13
2311504;Quixeré;11,31
2410504;Rafael Fernandes;36,59
2410603;Rafael Godeiro;0
2925956;Rafael Jambeiro;10,63
3542107;Rafard;2,24
4121257;Ramilândia;14,89
3542206;Rancharia;11,24
4121307;Rancho Alegre;3,81
4121356;Rancho Alegre D'Oeste;4,28
4214300;Rancho Queimado;2,34
2109452;Raposa;4,21
3153905;Raposos;16,46
3154002;Raul Soares;19,07
4121406;Realeza;27,12
4121505;Rebouças;12,86
2611606;Recife;36,11
3154101;Recreio;15,96
1718501;Recursolândia;0
4315404;Redentora;10,54
1506138;Redenção;20,41
2311603;Redenção;19,58
3542305;Redenção da Serra;6,54
2208700;Redenção do Gurguéia;0
3154150;Reduto;4,69
2208809;Regeneração;31,06
3542404;Regente Feijó;23,92
3542503;Reginópolis;9,14
3542602;Registro;12,23
4315453;Relvado;0
2926004;Remanso;11,42
2512705;Remígio;6,48
4121604;Renascença;1,87
2311702;Reriutaba;12,83
3304201;Resende;20,85
3154200;Resende Costa;16,05
4121703;Reserva;9,56
5107156;Reserva do Cabaçal;9,62
4121752;Reserva do Iguaçu;5,08
3154309;Resplendor;17,36
3154408;Ressaquinha;0
3542701;Restinga;3,65
4315503;Restinga Sêca;47,83
2926103;Retirolândia;6,02
1718550;Riachinho;5,31
3154457;Riachinho;1,12
2208858;Riacho Frio;0
2410702;Riacho da Cruz;0
2611705;Riacho das Almas;3,43
2410801;Riacho de Santana;5,92
2926400;Riacho de Santana;12,62
2512788;Riacho de Santo Antônio;3,72
2512804;Riacho dos Cavalos;5,28
3154507;Riacho dos Machados;0,63
2410900;Riachuelo;0
2805901;Riachuelo;3,59
2109502;Riachão;100,85
2512747;Riachão;0
2926202;Riachão das Neves;4,67
2512754;Riachão do Bacamarte;0
2805802;Riachão do Dantas;9,91
2926301;Riachão do Jacuípe;9,12
2512762;Riachão do Poço;0
5218607;Rialma;54,49
5218706;Rianápolis;17,54
2109551;Ribamar Fiquene;7,86
5007109;Ribas do Rio Pardo;4,34
3542800;Ribeira;0
2926509;Ribeira do Amparo;0
2208874;Ribeira do Piauí;0
2926608;Ribeira do Pombal;35,99
2208908;Ribeiro Gonçalves;1,55
2611804;Ribeirão;9,08
3542909;Ribeirão Bonito;6,95
3543006;Ribeirão Branco;7,7
5107180;Ribeirão Cascalheira;10,26
4121802;Ribeirão Claro;13,76
3543105;Ribeirão Corrente;3,17
3543253;Ribeirão Grande;10,15
3543303;Ribeirão Pires;18,08
3543402;Ribeirão Preto;42,59
3154705;Ribeirão Vermelho;4,44
3154606;Ribeirão das Neves;13,82
2926657;Ribeirão do Largo;6,51
4121901;Ribeirão do Pinhal;10,31
3543204;Ribeirão do Sul;46,74
3543238;Ribeirão dos Índios;0
5107198;Ribeirãozinho;35,34
2806008;Ribeirópolis;19,85
3543600;Rifaina;45,45
3543709;Rincão;1,7
3543808;Rinópolis;1,3
3154804;Rio Acima;13,78
4122008;Rio Azul;8,52
3204351;Rio Bananal;18,81
4122107;Rio Bom;0
3304300;Rio Bonito;20,92
4122156;Rio Bonito do Iguaçu;11,97
1200401;Rio Branco;18,79
5107206;Rio Branco;9,89
4122172;Rio Branco do Ivaí;15,82
4122206;Rio Branco do Sul;5,54
5007208;Rio Brilhante;10,8
3154903;Rio Casca;8,24
3304409;Rio Claro;4,38
3543907;Rio Claro;18,67
1100262;Rio Crespo;3,13
3155009;Rio Doce;1,88
3155207;Rio Espera;19,76
2611903;Rio Formoso;1,06
4214904;Rio Fortuna;55,33
4315602;Rio Grande;18,45
3544103;Rio Grande da Serra;16,9
2209005;Rio Grande do Piauí;13,97
2707701;Rio Largo;6,94
3155306;Rio Manso;1,52
1506161;Rio Maria;24,12
4215000;Rio Negrinho;25,15
4122305;Rio Negro;10,7
5007307;Rio Negro;11,18
3155405;Rio Novo;17,34
3204401;Rio Novo do Sul;11
3155504;Rio Paranaíba;7,88
4315701;Rio Pardo;57,64
3155603;Rio Pardo de Minas;18,36
3155702;Rio Piracicaba;1,92
3155801;Rio Pomba;36,27
3155900;Rio Preto;5,15
1303569;Rio Preto da Eva;34,8
5218789;Rio Quente;10,11
2927002;Rio Real;8,9
4215059;Rio Rufino;1,74
1718758;Rio Sono;7,16
2512903;Rio Tinto;15,19
5218805;Rio Verde;21,49
5007406;Rio Verde de Mato Grosso;30,45
3156007;Rio Vermelho;4,09
1718659;Rio da Conceição;0
4214409;Rio das Antas;10,11
3304508;Rio das Flores;1,32
3304524;Rio das Ostras;25,9
3544004;Rio das Pedras;7,32
2926707;Rio de Contas;9,91
3304557;Rio de Janeiro;43,53
2926806;Rio do Antônio;2,37
4214508;Rio do Campo;8,35
2408953;Rio do Fogo;0
4214607;Rio do Oeste;5,61
2926905;Rio do Pires;8,76
3155108;Rio do Prado;2,58
4214805;Rio do Sul;64,06
1718709;Rio dos Bois;0
4214706;Rio dos Cedros;7,88
4315552;Rio dos Índios;3,53
3544202;Riolândia;5,49
4315750;Riozinho;2,61
4215075;Riqueza;6,79
3156106;Ritápolis;1,15
3543501;Riversul;0
4315800;Roca Sales;14,56
5007505;Rochedo;0,47
3156205;Rochedo de Minas;12,35
4215109;Rodeio;4,41
4315909;Rodeio Bonito;13,64
3156304;Rodeiro;2,36
2927101;Rodelas;4,59
2411007;Rodolfo Fernandes;0
1200427;Rodrigues Alves;1,21
4315958;Rolador;0
4316006;Rolante;10,04
1100288;Rolim de Moura;43,18
4122404;Rolândia;11,73
3156403;Romaria;0,96
4215208;Romelândia;18,02
4122503;Roncador;31,14
4316105;Ronda Alta;30,14
4316204;Rondinha;7,89
5107578;Rondolândia;1,11
4122602;Rondon;3,42
1506187;Rondon do Pará;9,04
5107602;Rondonópolis;22,7
4316303;Roque Gonzales;15,77
1400472;Rorainópolis;10,88
3544251;Rosana;14,84
3544301;Roseira;1,72
2109601;Rosário;14,58
5107701;Rosário Oeste;34,4
3156452;Rosário da Limeira;21,49
2806107;Rosário do Catete;0,82
4122651;Rosário do Ivaí;3,86
4316402;Rosário do Sul;14,84
2707800;Roteiro;7,5
3156502;Rubelita;0
5218904;Rubiataba;9,95
3156601;Rubim;2,24
3544509;Rubinéia;2,49
3544400;Rubiácea;39,58
1506195;Rurópolis;16,6
2311801;Russas;18,77
2411106;Ruy Barbosa;0
2927200;Ruy Barbosa;7,19
3156700;Sabará;7,33
3544608;Sabino;1,32
3156809;Sabinópolis;18,19
2311900;Saboeiro;0,4
4122701;Sabáudia;8,2
3156908;Sacramento;12,14
4316428;Sagrada Família;11,71
3544707;Sagres;0
2612000;Sairé;0,57
4316436;Saldanha Marinho;13,18
3544806;Sales;74,56
3544905;Sales Oliveira;5,01
3545001;Salesópolis;4,15
4215307;Salete;4,84
2513000;Salgadinho;16,72
2612109;Salgadinho;2,57
2806206;Salgado;21,37
4122800;Salgado Filho;12,2
2513109;Salgado de São Félix;4,22
2612208;Salgueiro;24,37
3157005;Salinas;12,29
2927309;Salinas da Margarida;12
1506203;Salinópolis;11,14
2311959;Salitre;4,76
3545100;Salmourão;0
2612307;Saloá;38,55
3545159;Saltinho;25,07
4215356;Saltinho;3,17
3545209;Salto;19,99
3545407;Salto Grande;7,77
4215406;Salto Veloso;35,05
3157104;Salto da Divisa;10,69
3545308;Salto de Pirapora;18,95
5107750;Salto do Céu;6,79
4122909;Salto do Itararé;14,57
4316451;Salto do Jacuí;19,92
4123006;Salto do Lontra;18,95
2927408;Salvador;26,67
4316477;Salvador das Missões;0
4316501;Salvador do Sul;8,64
1506302;Salvaterra;2,52
2109700;Sambaíba;0
1718808;Sampaio;0
4316600;Sananduva;22,8
5219001;Sanclerlândia;50,35
1718840;Sandolândia;4,71
3545506;Sandovalina;0
4215455;Sangão;2,6
2612406;Sanharó;19,73
4317103;Sant'Ana do Livramento;19,12
3545605;Santa Adélia;9,75
3545704;Santa Albertina;5,13
4123105;Santa Amélia;2,26
3546009;Santa Branca;0,79
2927606;Santa Brígida;2,45
2927507;Santa Bárbara;4,33
3157203;Santa Bárbara;17,32
3545803;Santa Bárbara d'Oeste;17,92
5219100;Santa Bárbara de Goiás;18,27
3157252;Santa Bárbara do Leste;33,38
3157278;Santa Bárbara do Monte Verde;0
1506351;Santa Bárbara do Pará;9,05
4316709;Santa Bárbara do Sul;8,81
3157302;Santa Bárbara do Tugúrio;29,33
5107248;Santa Carmem;25,29
2513158;Santa Cecília;1,92
4215505;Santa Cecília;7,41
4123204;Santa Cecília do Pavão;3,7
4316733;Santa Cecília do Sul;0
3546108;Santa Clara d'Oeste;9,55
4316758;Santa Clara do Sul;6,71
2411205;Santa Cruz;36,63
2513208;Santa Cruz;4,3
2612455;Santa Cruz;14,01
2927705;Santa Cruz Cabrália;6,02
2612471;Santa Cruz da Baixa Verde;10,97
3546207;Santa Cruz da Conceição;5,18
3546256;Santa Cruz da Esperança;0
2927804;Santa Cruz da Vitória;9,02
3546306;Santa Cruz das Palmeiras;14,77
5219209;Santa Cruz de Goiás;1,71
3157336;Santa Cruz de Minas;18,73
4123303;Santa Cruz de Monte Castelo;12,13
3157377;Santa Cruz de Salinas;14,45
1506401;Santa Cruz do Arari;0
2612505;Santa Cruz do Capibaribe;25,16
3157401;Santa Cruz do Escalvado;1,75
2209104;Santa Cruz do Piauí;8,12
3546405;Santa Cruz do Rio Pardo;23,23
4316808;Santa Cruz do Sul;34,28
5107743;Santa Cruz do Xingu;23,17
2209153;Santa Cruz dos Milagres;0
3157500;Santa Efigênia de Minas;39,34
3546504;Santa Ernestina;2,9
2209203;Santa Filomena;0
2612554;Santa Filomena;6,22
2109759;Santa Filomena do Maranhão;0
4123402;Santa Fé;39,19
5219258;Santa Fé de Goiás;8,91
3157609;Santa Fé de Minas;0
1718865;Santa Fé do Araguaia;3,85
3546603;Santa Fé do Sul;28,7
3546702;Santa Gertrudes;4,41
2109809;Santa Helena;4,46
2513307;Santa Helena;0
4123501;Santa Helena;23,6
4215554;Santa Helena;3,61
5219308;Santa Helena de Goiás;12,97
3157658;Santa Helena de Minas;0
2109908;Santa Inês;23,27
2513356;Santa Inês;0
2927903;Santa Inês;5,49
4123600;Santa Inês;0
3546801;Santa Isabel;7,85
5219357;Santa Isabel;0
4123709;Santa Isabel do Ivaí;20,01
1303601;Santa Isabel do Rio Negro;0
4123808;Santa Izabel do Oeste;23,13
1506500;Santa Izabel do Pará;2,45
3157708;Santa Juliana;4,25
3204500;Santa Leopoldina;6,99
2209302;Santa Luz;1,32
2110005;Santa Luzia;6,35
2513406;Santa Luzia;120,45
2928059;Santa Luzia;1,03
3157807;Santa Luzia;10,63
1100296;Santa Luzia D'Oeste;9,06
2806305;Santa Luzia do Itanhy;0
2707909;Santa Luzia do Norte;1,18
2110039;Santa Luzia do Paruá;5,51
1506559;Santa Luzia do Pará;1,5
3546900;Santa Lúcia;0
4123824;Santa Lúcia;1,53
3157906;Santa Margarida;5,84
4316972;Santa Margarida do Sul;0
2409332;Santa Maria;6,12
4316907;Santa Maria;34,45
3304607;Santa Maria Madalena;12,05
2612604;Santa Maria da Boa Vista;11,27
3547007;Santa Maria da Serra;15,56
2928109;Santa Maria da Vitória;13,98
1506583;Santa Maria das Barreiras;2,99
3158003;Santa Maria de Itabira;13,74
3204559;Santa Maria de Jetibá;11,8
2612703;Santa Maria do Cambucá;6,07
4316956;Santa Maria do Herval;7,88
4123857;Santa Maria do Oeste;1,61
1506609;Santa Maria do Pará;8,84
3158102;Santa Maria do Salto;1,51
3158201;Santa Maria do Suaçuí;34,12
1718881;Santa Maria do Tocantins;0
4123907;Santa Mariana;2,98
3547106;Santa Mercedes;7,37
4123956;Santa Mônica;0
2312205;Santa Quitéria;6,56
2110104;Santa Quitéria do Maranhão;1,56
2110203;Santa Rita;14,98
2513703;Santa Rita;9,55
3547403;Santa Rita d'Oeste;0
3159209;Santa Rita de Caldas;2,05
2928406;Santa Rita de Cássia;4,31
3159407;Santa Rita de Ibitipoca;0
3159308;Santa Rita de Jacutinga;27,92
3159357;Santa Rita de Minas;3,62
5219407;Santa Rita do Araguaia;0
3159506;Santa Rita do Itueto;4,97
5219456;Santa Rita do Novo Destino;1,42
5007554;Santa Rita do Pardo;1,54
3547502;Santa Rita do Passa Quatro;13,37
3159605;Santa Rita do Sapucaí;181,04
1718899;Santa Rita do Tocantins;7,54
5107768;Santa Rita do Trivelato;7,02
4317202;Santa Rosa;24,82
3159704;Santa Rosa da Serra;15,52
5219506;Santa Rosa de Goiás;2,14
2806503;Santa Rosa de Lima;0
4215604;Santa Rosa de Lima;0
3547601;Santa Rosa de Viterbo;24,62
2209377;Santa Rosa do Piauí;0
1200435;Santa Rosa do Purus;0
4215653;Santa Rosa do Sul;17,65
1718907;Santa Rosa do Tocantins;1,33
3547650;Santa Salete;5,76
3204609;Santa Teresa;13,26
2513802;Santa Teresinha;1,98
2928505;Santa Teresinha;9,86
4317251;Santa Tereza;0
5219605;Santa Tereza de Goiás;0
4124020;Santa Tereza do Oeste;4,76
1719004;Santa Tereza do Tocantins;0
2612802;Santa Terezinha;0
4215679;Santa Terezinha;10,38
5107776;Santa Terezinha;4,21
5219704;Santa Terezinha de Goiás;3,08
4124053;Santa Terezinha de Itaipu;33,53
4215695;Santa Terezinha do Progresso;0
1720002;Santa Terezinha do Tocantins;0
3159803;Santa Vitória;6,72
4317301;Santa Vitória do Palmar;17,13
2928000;Santaluz;6,6
1600600;Santana;23,29
2928208;Santana;6,73
4317004;Santana da Boa Vista;9
3547205;Santana da Ponte Pensa;0
3158300;Santana da Vargem;10,5
3158409;Santana de Cataguases;2
2513505;Santana de Mangueira;0
3547304;Santana de Parnaíba;86,12
3158508;Santana de Pirapama;0
2312007;Santana do Acaraú;9,25
1506708;Santana do Araguaia;7,52
2312106;Santana do Cariri;12,21
3158607;Santana do Deserto;1,87
3158706;Santana do Garambéu;0
2708006;Santana do Ipanema;14,06
4124004;Santana do Itararé;7,46
3158805;Santana do Jacaré;7,95
3158904;Santana do Manhuaçu;22,46
2110237;Santana do Maranhão;3,78
2411403;Santana do Matos;0,98
2708105;Santana do Mundaú;0,69
3158953;Santana do Paraíso;4,57
2209351;Santana do Piauí;0
3159001;Santana do Riacho;22,24
2411429;Santana do Seridó;0
2806404;Santana do São Francisco;3,59
2513604;Santana dos Garrotes;0
3159100;Santana dos Montes;0
2928307;Santanópolis;1,5
1506807;Santarém;20,27
1506906;Santarém Novo;0
4317400;Santiago;25,79
4215687;Santiago do Sul;0
5107263;Santo Afonso;0
2928604;Santo Amaro;13,59
4215703;Santo Amaro da Imperatriz;106,64
2806602;Santo Amaro das Brotas;19,19
2110278;Santo Amaro do Maranhão;10,74
3547700;Santo Anastácio;10,88
2513851;Santo André;0
3547809;Santo André;29,51
2411502;Santo Antônio;4
3547908;Santo Antônio da Alegria;0,68
5219712;Santo Antônio da Barra;0
4317608;Santo Antônio da Patrulha;40,88
4124103;Santo Antônio da Platina;31,12
4317707;Santo Antônio das Missões;22,91
5219738;Santo Antônio de Goiás;72,62
2928703;Santo Antônio de Jesus;26,42
2209401;Santo Antônio de Lisboa;0
3548005;Santo Antônio de Posse;50,98
3304706;Santo Antônio de Pádua;19,85
3159902;Santo Antônio do Amparo;10,1
3548054;Santo Antônio do Aracanguá;5,6
3160009;Santo Antônio do Aventureiro;0
4124202;Santo Antônio do Caiuá;2,19
5219753;Santo Antônio do Descoberto;11,42
3160108;Santo Antônio do Grama;5,27
3160207;Santo Antônio do Itambé;0
1303700;Santo Antônio do Içá;0
3160306;Santo Antônio do Jacinto;6,39
3548104;Santo Antônio do Jardim;13,4
5107792;Santo Antônio do Leste;3,95
